미래 기술의 핵심…삼성·LG 인공지능 저변 확대 나서
"딥카디오, 서울대병원과 심전도 빅데이터 인공지능 기술개발 협력"
"인공지능 탑재한 자동차용 IMU 첫 출시...ST, 엣지에서 '스마트 주행' 위한 새..."
[김장현의 테크와 사람]<5>인공지능 시대의 기초역량
"인공지능(AI) 활용 빅데이터 분석전문가 개발자(R프로그래밍, 딥러닝, 머신러..."
간호사 근무표를 인공지능이 자동 생성한다
서울대생 어니스트펀드서 인공지능 기술 익힌다
"동아ST-심플렉스-연세암병원, 인공지능 활용 혁신신약 발굴 나서"
"GS리테일, 'GS프레시몰' 인공지능 기반 초개인화 큐레이션 서비스 고객 125% ..."
[해씨태그④] 인공지능으로 소형선박 시장 활기…안전・성능 모두 잡았다
"KT, 포항공대와 업무협약…인공지능 인재양성 나서"
"세브란스병원, 소아청소년 ASD·ADHD 인공지능 데이터 구축한다"
"쓰리빌리언, 소아희귀질환 인공지능 SW 솔루션 개발 사업자 선정"
가톨릭관동대 대학일자리플러스센터 지역 청년 구직자를 위한 '인공지능(AI) ...
"이화여자대학교, 2022 '인공지능 융합혁신 인재양성 사업' 선정"
"대전시, 방범 CCTV에 인공지능 접목…“범죄 사각지대 제로화”"
"AI(인공지능), 파이썬, 머신러닝, 딥러닝 개발자 국비지원무료교육과정 운영 ..."
‘인공지능 창업 교육’ 교육생 40명 모집
이화여대 2022 '인공지능 융합혁신 인재양성 사업' 선정
충남대 '인공지능(AI)융합혁신대학원' 선정
"현대차, 연구개발본부 경력직 '세자릿 수' 규모 채용"
인공지능으로 폐기물 소각분야 오염 인자 잡아낸다
"LG 트롬, 세계 첫 ‘UL 딥러닝 인공지능(AI) 검증’ 획득"
"의료 인공지능 기술, 뉴노멀 가속...발맞춘 디지털 헬스케어 발전 방향은?"
"광주광역시, '인공지능 창업 교육' 교육생 40명 20일까지 선착순 모집"
"과기정통부, 5개 대학과 인공지능 산학협력 플랫폼 구축"
"충남대, '인공지능 융합혁신대학원' 선정"
"KT ""인공지능 코딩, 집에서 편하게 배워요"""
'대한민국 내일을 바꿀 발명 기술' 1위는 인공지능
"꽁트 여신 주현영의 인공지능 챗봇, 조만간 탄생"
"광주광역시, 인공지능 창업 교육생 40명 모집"
"충남대, ‘인공지능(AI)융합혁신대학원’ 선정…4년간 58억원 지원"
현대차 R&D 부문 세자릿수 경력 채용
"[게시판] 이화여대, 과기부 인공지능 인재양성 사업 선정"
식약처 주도 개발 인공지능 가이드 ‘국제 의료기기 규제당국자 포럼’ 공식 ...
"KT, '랜선야학' 인공지능 코딩 수업 신설...미래세대 디지털 경쟁력 키운다"
인공지능 성우 기술 결합한 메타버스 드라마 '세상은 멜로틱' OST 작사 공모
"인공지능, 마침내 눈떴다… 그림 그리는 AI 등장"
"인천과학문화거점센터, '로봇' 과학문화전문가 양성과정 운영"
"천재교육 T셀파, '초등 인공지능 도서' 증정 이벤트 진행"
"㈜아이피캠프, 인공지능 기반 장애인 주차구역 단속 플랫폼 구축"
"팜젠사이언스, 인공지능으로 신약개발 나섰다"
"과기정통부, 인공지능 인재 양성할 5개 대학 추가 선정"
"”법무부, ‘인공지능 식별사업’에 내 정보 쓰였는지 확인조차 안 해줘”"
'공부하는 의회 만들자'…광주 초선 의원들 연구모임 '눈길'
"KOTRA, 한국데이터산업진흥원과 인공지능·데이터 기업 해외 시장 진출 지원"
"""의료 인공지능(AI) 개발시 윤리적 관점도 필수"""
"경북도, 전국 최초 한우 인공지능 모델 개발 나서"
"식약처 개발 '인공지능 의료기기 가이드라인', 국제포럼서 승인"
"인공지능 열기, 바다 건너 일본에도...'AI EXPO TOKYO 2022' 개막, 현장 달궜..."
"과기정통부, 기업·대학 인공지능 협력 플랫폼 구축"
"인공지능(AI)융합대학원 경희대, 이화여대, 인하대 등 5개 대학 선정"
"아이도트, 인공지능 기반 자궁경부암 판독 시스템 '써비레이 AI'... 우즈베키..."
"서울 혁신학교, 교원·학부모 과반 동의해야 신청 가능해진다"
"""인공지능(AI) 개발·활용 시 인간 존엄성·기본권 보장돼야"""
"마이다스디지털, 디지털 혁신 뱅킹 및 인공지능 금융플랫폼 특허출원"
"[Pangyo Tech] 뉴작, '인공지능 연계 콘텐츠 창작자' 교육생 모집 최대 750만..."
"휴넷, 세계 최대 HR 컨퍼런스 참가…미국서 인공지능 교수 솔루션 공개"
[포토뉴스] 개인정보 보호에 쓰이는 인공지능(AI)
"PCN, 인공지능 학습용 데이터 구축 지원사업 과제 수주"
"[해시태그AI] 한국 인공지능(AI) 업계에서도 월드클래스 나올까…""연구는 장기..."
"경북도, 한우 코 무늬 활용 인공지능 모델 개발 나서"
"폐기물 소각 분야 오염 인자, 인공지능으로 잡아낸다"
"삼성중공업, 인공지능(AI) 혁신 특허출원 1위"
"신학기술 공생네트워크(KTTN), '인공지능과 가상현실 시대 종교' 전망"
인공지능 반도체 기업서 간담회 하는 이종호 장관
"하나은행, 금융 상담 가능한 ‘인공지능 콜봇’ 서비스"
금융 분야 AI기술 키운다…'데이터 라이브러리' 구축(종합)
야지·험지서도 자율주행… 딥러닝 기반 인공지능 기술 개발
광주 인공지능 전문인력 양성 체계 구축…각 대학 협업
인공지능·빅데이터로 넙치 집단 폐사 막는다
"진천군, 인공지능(AI) 교육 등 차세대 디지털 미래인재 육성 '박차'"
"폐기물 소각 오염 인자, 인공지능으로 분석…업무협약"
"LX공사-서울시립대, 인공지능 기반 도시행정 서비스 추진"
"인공지능사업단, AI데이터센터 추가패키지 사업 시작"
"진천군, 초·중학생 대상 인공지능(AI) 영재학급 운영"
"“이런 인공지능이 세탁기에?” LG전자, 업계 최초 글로벌 회사 AI 인증 획득"
"숭실대 기계공학부, 미국 카네기멜런 대학과 ‘인공지능 기반 재료 스크리닝 ..."
"AI 추천기술? '업스테이지 AI팩'으로 끝낸다!...업스테이지, 캐글 인공지능 추..."
폐기물 소각 오염인자 인공지능이 잡아낸다
"OGQ, 인공지능(AI) 이미지, 동영상 인식 원천기술 확보로 글로벌 경쟁력 강화"
"인공지능이 '신약 개발 표적' 찾아낸다!.. 서울대의대 한범·정기훈 교수팀, ..."
"경북대학교 장종환·손효은 석사과정생, '2022년 통계데이터 인공지능(AI) 활..."
"'업계 최초' 타이틀 잡아라...LG는 '인공지능', 삼성은 '친환경'"
인공지능 가전 이끄는 LG... 세계 첫 'UL 딥러닝 인증'
"크레스콤, 인공지능 손목골절 자동검출 솔루션 식약처 허가 취득"
"경북도, 전국 최초 한우 인공지능 모델 개발에 박차"
"폐기물 소각분야 오염 인자, 인공지능으로 잡아낸다"
케이메디허브 인공지능 신약개발 앞장 'AI 활용 혁신신약개발 공동 연구'
"심장질환자 돌연사 예측…""인공지능이 의사보다 똑똑하다"""
"국제인공지능&윤리협회-부산대 인공지능대학원-더 에이아이, AI 인재양성을 위..."
"LG전자 '인공지능 DD', UL 딥러닝 AI 검증 획득…""가전업계 최초"""
"폐기물 소각 오염 인자, 인공지능으로 잡아낸다"
"LG전자, 업계 최초 UL ‘인공지능 기술’ 우수성 인정"
"심장과 폐소리 듣고 자동으로 판독하는 인공지능...지에스테크놀로지, 심폐음..."
"메이팜소프트, '인공지능 기반 학습집중도분석플랫폼'...중소벤처기업부, '비..."
시민 과학자 1만명·구글 인공지능 합작… 소행성 1701개 찾아냈다 [사이언스...
"경북도, 전국 최초 한우 인공지능 모델 개발 착수"
"LG전자 세탁건조가전, 딥러닝 인공지능 기술 우수성 입증···UL 인증서 획득"
"‘인공지능 어디까지 왔나’ KITA, 내달 16일 세미나"
인공지능 시대의 도래와 그 임팩트
"""인공지능이 냉난방설비 자동 제어""…KT, 신기술인증 획득"
"경북도, 전국 최초 '한우 인공지능 모델' 개발 추진"
"SK매직, 바람세기 자동 조절하는 '인공지능(AI) 써큘레이터' 출시"
"포스코그룹, AI 기술 자문위원회 신설한다"
영동군인공지능(AI) 군민건강지킴이 역할톡톡
"SK매직, 바람세기 자동 조절하는 ‘인공지능(AI) 써큘레이터’ 출시"
[키워드브리핑]인공지능 전문개발자 육성 등
"똑똑한데 공감능력도 갖춘 인공지능… KT, AI 2.0 청사진 공개"
[내일신문-농진청 스마트농업 진단 | ② 인공지능 농업] 인공지능이 농작물 생...
"""뇌 질환 진단 돕는 저울 역할…인공지능 표준 시도"""
"영동군, 인공지능 케어로봇 ‘다솜이’ 큰 호응"
[진주클럽 IR] 의료·산업용 인공지능 선도기업 '딥노이드' 사업 확장 나서
광주 인공지능사관학교 참여 열기 ‘후끈’
"영동군, 인공지능(AI)케어로봇 '다솜이' 스마트 비대면 돌봄 제공"
"""수백억 하는 로봇 엄두나 냈겠습니까?""...로봇도 넷플릭스처럼 구독하는 시대"
"[스페셜리포트] 현대차·SKT·롯데·LG유플러스, 한국형 UAM 시장선점 '출사표..."
"영동군, 인공지능(AI)케어로봇 '다솜이' 스마트 돌봄 제공"
케이메디허브 인공지능 신약개발 앞장
"THE AI (더 에이아이)-부산대 인공지능대학원-국제인공지능&윤리협회, AI 인재..."
"경기도, 인공지능 제조혁신 위해 '미래차 제도데이터 플랫폼' 구축해"
"과기정통부, ‘2022년 인공지능 온라인 경진대회’ 개최"
"금융위 부위원장 ""빅데이터·AI 활용 지원…금융규제 혁신"""
"인공지능 플랫폼 기업 '몬드리안에이아이', 전문연구요원 병역지정업체 선정"
"광주시, 인공지능 전문인력 양성과정 교육생 모집"
"POSTECH 컴퓨터비전 연구실, 'CVPR 2022'에서 국내 최다 '인공지능' 논문 채택"
"[아이TV]'ICTF 2022' 박일석 총괄이사, '메타버스, 모빌리티 인공지능을 위한..."
"""사람과 공감하는 인공지능""…KT, AI 2.0 청사진 공개"
"엑사스케일 시대, 인공지능 및 고성능 컴퓨팅 워크로드...차세대 서버 솔루션..."
"차세대 HMI 애플리케이션에 인공지능을... TI, 저전력 엣지 AI 프로세서 출시"
전국에서 지원자 몰린 광주인공지능사관학교
"KT 'AI 2.0' 선언…""똑똑함 넘어 공감능력 갖춘 인공지능"""
"성북구, 12일 ‘인공지능 시대’ 학부모 특강"
"대전시, 인공지능 기술 활용 범죄 없는 도시 만든다"
"연세대 세브란스병원,소아 청소년 ASD ·ADHD 인공지능 데이터 구축사업 진행"
"한림대한강성심병원, 제24대 허준 병원장 취임... ""메타버스 가상병원, 인공지..."
"인공지능 에듀웨어 (주)패쓰, '입시왕' 펜타킬과 공동개발 MOU"
올해도 전국 AI 꿈나무들 '광주 인공지능사관학교'로 발걸음 이어져
인공지능 기업 'C3AI' 주가 급락…실적 부진에 월가 실망감 드러내
"코난테크놀로지, 인공지능 성우 서비스 ‘코난보이스’ 오픈베타 출시"
"날로 교묘해지는 보험사기, 인공지능·빅데이터로 막는다"
"인공지능 예측 솔루션 ‘㈜인이지’, 55억원 투자 유치"
전국 청년들 광주로 몰렸다....인공지능사관학교 참여 열기 ‘후끈’
인공지능 알고리즘 개발 능력 겨룬다!... 과기정통부 '2022년 AI온라인 경진대...
"인공지능, 장애인의 입·눈·발이 되다"
"광운대 심준섭 교수, 인공지능 바이오칩 제어 시스템 개발"
"광주창경센터, 인공지능 전문 개발자 교육생 연장모집"
"NIPA, 특성화고 대상 인공지능·소프트웨어 교육과정 운영"
전국 청년들 광주로 몰려... 인공지능사관학교 참여 열기 '후끈'
"코난테크놀로지, 인공지능 성우 서비스 '코난보이스' 오픈베타 출시"
"[포착] 한밤중 극단적 선택 직전, AI가 극적 구조했다"
"모두의연구소 '아이펠', 통계청 데이터 인공지능 활용대회서 대상 수상"
"호남대, 광주발달장애인훈련센터 AI교육과정 자문"
"까스텔바작 디지털 경영 혁신 추진, 8월 '인공지능 알고리즘' 론칭"
'인공지능 숨은 최강자 가린다' 2022 온라인 경진대회
"KPC, 전문역량 활용 사회공헌활동 전개 "
"성북구, ‘웰컴투 인공지능, 인공지능 시대의 도래’ 학부모 특강 개최"
"인천시, 인공지능(AI) 기반 스마트공장 모델 제시"
EBS 강사가 추천하는 로봇 인공지능 인기학과 진로코칭
무료교육·훈련비 지원 받으며 인공지능 전문가로 취업까지…
"과기정통부, 2022년 인공지능 온라인 경진대회 개최.. 인공지능 새싹기업 등용..."
"세브란스병원, '소아청소년 ASD 및 ADHD 인공지능 데이터 구축사업' 착수"
5시/인공지능 융합교육과정 성과 보고 행사
"펫팜, 반려동물 빅데이터 및 인공지능 연구개발 박차"
"""AI 아기보살, 들어보셨나요?""…부적 써주는 인공지능 기술"
【김자연 칼럼】 패션 브랜드들 인공지능 회사 인수로 위기를 기회 삼아
"[ET라씨로] 개봉 D-2 '헌트' 예매율 1위…버킷스튜디오, 주가 18% ↑"
"기보, 신입직원 75명 뽑는다…AI역량검사·블라인드 채용"
"네이버-네이버클라우드-충북대학교병원, 스마트 병원 구축 '협력'"
"통신3사, '인공지능' 경쟁…AI기술 속속 공개"
"이지스자산운용, ‘이지스 임팩트 스테이지’ 참가팀 모집"
"삼성전자, “국내 대학·대학원생 중 AI 최고수는?”"
세브란스병원 '소아청소년 ASD 및 ADHD 인공지능 데이터 구축' 추진
"인공지능(AI)가 '맛집 검색' 돕는다...네이버, 맛집 스마트블록 도입"
"식약처, 인공지능(AI) 기반 차세대 의료기기 인허가시스템 구축 추진"
"삼성전자, '비스포크 그랑데 AI'...국내 최대 용량 25Kg 인공지능 세탁기 출시"
"KT-, NIPA와 ICT 벤처 육성 위한 인재 양성 MOU 맞손"
"원하면 우리 회사도 'AI 휴먼' 채용한다!...딥브레인AI, 중기·벤처 대상 '인..."
"고양 강선초, 인공지능 체험 프로그램 확대 수업 눈길"
"AI 플랫폼 스타트업 '랩큐', 인공지능으로 세상의 모든 정보와 지식을 요약한..."
"대덕구, 인공지능(AI) 재활용 무인회수기 '네프론' 설치"
[주말판] 인공지능과 디지털 트윈이 필수가 된 시대에 사용자로서 살아남기
"세브란스병원, ‘소아청소년 ASD 및 ADHD 인공지능 데이터 구축사업’ 진행"
"경북도, 미래 시대 준비 첫걸음 ‘양자컴퓨팅 인공지능’ 교육생 모집"
"대전시, 인공지능 활용 범죄 없는 도시 만든다"
"인텔, 안전하고 책임감 있는 인공지능(AI) 개발에 전념한다"
"여에스더 박사, 인공지능 휴먼으로 나섰다!...고객 편의 서비스에 적극 활용"
"은행권, 인공지능 서비스 개발 박차…산학 협력 강화"
"'가상인간 열풍 이유 밝힌다' 클레온, UNIST서 인공지능 세미나 개최"
"[포토]박일석 총괄이사, '메타버스, 모빌리티 인공지능을 위한 인프라'"
"인공지능 전문 기업 액션파워, '사랑의 달팽이'에 기부금 전달"
"철원군보건소, 인공지능 모바일 구강 서비스 시행"
"병원에 성큼 들어온 인공지능…정부, '의료 영상판독 기술' 등 개발 지원"
"SK증권, 코스콤과 클라우드 기반 인공지능 상담 사업 추진"
"성균관대, 기업 인공지능(AI) 실무 자격인증 'AIFB' 도입"
"뷰노, 국내 최초 의료 인공지능 '뷰노메드 딥카스' 선진입 의료기술 확정...비..."
"삼척시, 시민 만족도 높이는 인공지능 캔·페트병 회수 로봇 확대 운영"
설명가능한 AI에서 '예측 가능한 인공지능 기업'으로...세계 최고 수준의 공정...
[박찬성의 쉽게 읽는 IT트렌드] 인공지능 서비스를 지탱하는 기술(AIOps) : 인...
실무형 AI 인재 키워 취·창업률 높인다…'광주 인공지능사관학교 3기'
"[북터뷰] 김명주 서울여대 정보보호학과장 ""AI 눈높이 낮추고, '인공지능 격차..."
"'설명가능 인공지능' 인이지, 초기 투자 유치 성공"
"삼척시 인공지능 로봇, 캔·페트병 하루 평균 1만 개 회수"
"코스피, 박스권 장세 지속…美 인플레 감축법 기대감↑[주간전망]"
"서울대 연구팀, 유전자의 바다를 항해하며 신약 개발 표적을 찾아내는 인공지..."
"포스코그룹, AI 기술 자문위 신설…미래 전략 수립"
"""골목식당도 성공하려면 인공지능·증강현실 배워야죠"""
"경북도, 한우 인공지능 모델 개발ㆍ검증 나서"
"광주시, '인공지능 전문인력 양성과정' 교육생 모집"
"경북도, 한우 인공지능 모델 개발 나선다"
"히치메드-카카오헬스케어, 인공지능 온라인 전자문진 시스템 개발 추진"
인공지능으로 소각장 오염물질관리
"이상헌 의원, 게임업계에 프로모션 계정 표시 제안"
병원 대신 인공지능으로 정신건강 관리하는 시대 열린다[기고]
"서울대병원, 20일 인공지능 임상시험센터 개소"
"네이버, AI 하이퍼클로바 기반 '클로바 케어콜' 오픈…인공지능으로 중∙장년..."
"결국 ""직원 자르고 챗봇""…핀테크, '고액연봉' 칼바람"
"이문3구역 신축 예정 아파트, 인공지능 청정환기 시스템 도입으로 공기질 높..."
대한민국 내일을 바꿀 발명기술 1위는 ‘인공지능’ 2위는?
"노현송 강서구청장, 인공지능(AI) 서비스 로봇 구축 시연회 참석"
국내 대표 AI 소프트웨어-하드웨어 스타트업이 만났다...업스테이지-퓨리오사...
"KT-NIPA, ICT 벤처 육성 위한 DX 컨설팅 협력"
"충주시, 인공지능 돌봄 인형 ‘효돌이’ 지원"
"IBM, 인공위성에 하이브리드 클라우드 및 인공지능기술 탑재"
"경북도, 양자컴퓨팅 인공지능 인력 양성"
"네이버, 인공지능 돌봄 서비스 '클로바 케어콜' 정식 오픈"
"통계청, 통계데이터 인공지능 활용대회 개최 결과 발표"
"퓨리오사AI, 업스테이지와 '인공지능 동맹'"
"주연테크, 크리에이터용 프리미엄 노트북 리오나인 신제품 출시"
의료 인공지능(AI) 업체들 ‘임상 효용성’ 입증 분주
"KB증권, 'AI 상담 콜봇' 서비스 오픈"
"광주광역시, 인공지능 전문인력 양성과정 교육생 모집"
"목암생명공학연 창립 38주년 ""인공지능 연구소 도약 원년"""
"LG, 인공지능 스마트공장 구축 도와"
"현대차, 전동화 등 연구개발 경력 인재 대규모 채용…AI 활용 인터뷰 도입"
"우리 AI가 더 똑똑해!...""효율성·편의성 높인다"" 은행들 인공지능 도입 '박차"
"인공지능, 사각지대 없이 실시간 '철도범죄' 철통 감시한다... '24년까지 철도..."
"삼성전자, AI 인력・기술 난제 공모전으로 해결"
"광주광역시, 인공지능 전문인력 양성 박차"
"포스코그룹, AI 기술 자문위원회 신설"
"좋은문화병원 ""인공지능 기술로 MRI촬영시간 50% 단축"""
"스타트업얼라이언스, 인공지능 스타트업 생태계 다룬 리포트 발간"
인공지능 기반 반려동물 스마트 케어서비스 스타트업 '이아이포펫'...2022 구...
"무협, 인공지능협회와 AI산업 활성화 업무협약 체결"
"인권위, '인공지능 관련 인권 가이드라인' 발표"
아이는 아는데 인공지능(AI)은 헛갈리는 단어
취업 상담·퇴임식·패션까지…‘쓸모’ 늘어나는 ‘메타버스’
"대구시교육청·구글, 소프트웨어(SW)·인공지능(AI) 교육 활성화를 위한 업무..."
'승무원'은 여자만? 인공지능 학습 편향 여전해
[Interview] ‘나는 인공지능을 변호한다’ 저자 이상직 변호사 | “ AI 진화...
"KB證, ‘AI 상담 콜봇’ 서비스 오픈"
"한화시스템, 인공지능 교육 스타트업 모두의연구소와 인재육성 협력"
"서울소방, 빅데이터·인공지능 적용한 '재난대응 디지털 플랫폼' 구축한다"
"튜터링, CAIO 인공지능책임자로 연세대 여진영 교수 영입"
"경북교육청, ‘데이터 기반 인공지능 교육자료’ 발간"
"클레온, 일본 최대 'AI·인공지능 엑스포' 참가"
"대전시, 인공지능(AI) 활용 범죄 없는 도시 만들기 나선다"
"우리은행, 인공지능 기반 타깃 마케팅 시스템 '원 맵시' 구축"
"통계청, ‘통계데이터 인공지능(AI) 활용대회’ 수상자 발표…총 11팀 수상"
지스트 – MIT 인공지능 분야 공동연구 워크숍 개최
"국민대-마인즈랩, 인공지능 분야 인재양성 MOU 체결"
뷰노·루닛·딥노이드 등 식약처 인공지능 의료기기 허가 받은 110개 품목은
“인공지능 시대에도 인종차별 존재”…2세 류진선 작가 ‘파워온’ 출간
서울 혁신학교 무리하게 안 늘린다…공모신청 동의율 강화
숭실대 기계공학부 미국 카네기멜런 대학과 '인공지능 기반 재료 스크리닝 플...
"모아데이타, 인공지능 이상 탐지 분야 시장 선도... 1분기 최대 매출, 신규 상..."
"신테카바이오, 인공지능 비지니스 강화 위해 플랫폼 사업부 신설…이병호 부사..."
인공지능 기반 수학중점학교 운영
"인공지능CCTV로 대응능력 ↑...울산시, 스마트 해안 안전사고 대응시스템 구축..."
"SKT, 고객과 함께 키우는 '일상의 디지털 메이트'...성장형 인공지능 서비스 ..."
"[ET라씨로] 씨에스베어링, '풍력업계 고정가격입찰제 적용' 소식에 기대감 ↑"
국민대 경영대학원-마인즈랩 인공지능 분야 인재양성을 위한 MOU 체결
"서울대 공대, 한국산업은행 직원 대상 첫 인공지능 전문가 양성과정 실시"
"국민대 경영대학원-마인즈랩, 인공지능 분야 인재양성을 위한 MOU 체결"
'인공지능' 아닌 '인공멍청이'...데이터 사회를 다시 보라
"㈜뉴작, 실감형 콘텐츠 프로젝트 기반•인공지능 연계 콘텐츠 창작 인재 분야..."
"프라이데이즈랩, 인공지능 비즈니스 분석 '모멘텀 프라이데이' 출시"
"숭실대, 美 카네기멜런 대학과 ‘인공지능 기반 재료 스크리닝 플랫폼 개발’..."
인공 지능 신약 개발
"의료 인공지능 스타트업 '에임드AI', 의료 데이터 분석 및 AI 개발 직군 ..."
[기고] 의사들을 긴장시키는 의료 영상 분석하는 인공지능
"국민대 경영대학원, ㈜마인즈랩과 인공지능 분야 인재양성 위해 '맞손'"
"연세대학교, 우리은행과 인공지능 연구개발 협약 체결"
"삼성전자, '2022 삼성 AI 챌린지' 개최…국내 우수 AI 인력 발굴"
"과기정통부, 오는 6월 인공지능 온라인 경진대회 개최"
"대전시, 인공지능 활용 범죄 예방 총력"
"'모네인 듯, 모네 아닌' AI 그림…예술적 가치 있을까? [아트마켓 사용설명서..."
"상명대 휴먼지능정보공학전공, 인공지능에 '휴먼' 더한 융복합 인재 양성"
"우리은행, 연세대와 인공지능(AI) 연구개발 업무협약 체결"
"인공지능 기반으로 수학교육 내실화… 대구, 수학중점학교 10곳 선정"
연세대 우리은행과 인공지능 연구개발 협약 체결
[인터뷰] ‘AI 변호사’ 이상직 “인공지능 진화 윤리만으로 감당 못해… 공존...
녹십자가 KT 인공지능 원팀에?…‘이색 만남’으로 시너지 창출
"연세대, 우리은행과 '인공지능 연구개발 협약' 체결"
"대구교육청, 수학교육에도 인공지능 프로그램 도입"
"KT-정보통신산업진흥원, 디지털전환 컨설팅 및 인재양성 협력"
"대기업 연계•교육시간 확 늘린 광주 인공지능사관학교, 청년 인재 발굴 나서"
"""인공지능은 기업의 현재와 미래를 어떻게 바꾸고 있을까?"" 유태준·최홍섭의..."
"현대차, R&D 경력직 대규모 채용… 전동화·소프트웨어 등 87개 분야"
"OGQ, 인공지능 이미지 영상 인식 기업 인수…글로벌 경쟁력 강화 나선다"
"광주창조경제혁신센터, 인공지능 전문 개발자 교육생 모집"
"우리은행, 연세대와 인공지능 연구개발 업무협약 체결"
"지에스아이엘, '인공지능 위험예측 및 ESG 안전강화' 컨소시엄 출범"
"KS그룹, 벽지 전문기업 코스모스벽지 인수"
[주목! 이 학과] 인공지능 분야 인재 배출하는 '대구대 AI학부'
"""대학·지역별 나눠주기 그만…'첨단 인력 대계' 선택·집중 필요"""
"광주시, 광주인공지능사관학교 3기 취업률 75% 이상 달성 정조준"
"KT-서울성모병원, 당뇨 환자 위한 '디지털 트윈 기술' 개발"
"우리은행, 연세대와 인공지능(AI) 연구개발 MOU"
"괴산군의회, AI 영재고 유치 건의문 채택"
"광주시, 업무자동화시스템 구축 완료-신속 정확 행정 기대"
"무협-인공지능융합사업단, AI 스타트업 지원 협약"
"이준석, 尹에 ""나는 지워도 되지만 국민과의 약속은…"""
"“골칫거리 해양쓰레기, 드론·인공지능 자동분석 통해 처리”"
"우리은행, 연세대와 인공지능(AI) 연구개발 업무협약"
"현대차, R&D 경력직 대규모 채용…배터리, SW개발 등 87개 분야"
[ET톡]바이오헬스 거버넌스
"김광수 후보 ""인공지능 활용한 미래교육 도입 모색해야"""
사람과 인공지능이 협업할 수 있는 방법
세계 최초 '드론+인공지능' 기술 활용 철도시설물 안전 점검한다
"삼척시, 인공지능 캔·페트병 회수 로봇 확대 운영"
광주인공지능사관학교 3기 취‧창업 위주로 대폭 달라진다
"이상헌 의원, 게임업계에 '프로모션 계정' 표시 제안"
"인천과학문화거점센터, 과학문화 전문가 양성"
기업 맞춤형 인공 지능 솔류션 활용 지원 사업 참여 기업 모집
구글은 인공지능 기업인가?...AI를 통해 전 세계 지식과 정보를 보편적으로 접...
"호남대, 광주발달장애인훈련센터 AI교육과정 자문"
"""소프트웨어·인공지능 관련 인재 양성 앞장"""
"""인공지능 사관학교 취업률 75% 달성""…기관들 협업"
"대전 대덕구, 인공지능(AI) 재활용 무인회수기 ‘네프론’ 설치"
"삼성전자, 제2회 '삼성 AI 챌린지' 개최"
"""아마존, 아이로봇 인수""...에브리봇, 장 초반 강세"
[심토스 2022] 비전(Vision)과 인공지능(AI) 활용한 디팔렛타이징
"하나금융투자, 인공지능으로 투자하는 ‘로보랩’ 출시"
"트윔, 자동차 부품 제조사에 인공지능 검사기 공급 계약"
"무협 광주전남본부-인공지능산업융합사업단, AI 스타트업 수출기업화 업무협약"
천재교육 T셀파 '초등 인공지능 도서' 증정 이벤트
"[게시판] 네이버-HUST, 베트남 최초 인공지능 해커톤 개최"
"아이도트, 인공지능 판독시스템 우즈베키스탄 진출"
"아주대병원, 'AI(인공지능) 구강암 진단모델' 개발"
[제27회 LG배 조선일보 기왕전] 천하 明堂
"뷰노, 남미 의료 인공지능 솔루션 시장 진출 속도"
"네이버·네이버클라우드·충북대학교병원, 스마트 병원 구축 협력 '맞손'"
"트윔, 자동차 부품 제조사에 인공지능 검사기 공급계약 체결"
덴마크에 AI정당 등장···2023년 의석 확보 목표
"제주, 수소드론으로 해수욕장 안전관리...실시간 모니터링"
"카카오엔터프라이즈-CJ올리브네트웍스, 인공지능 및 클라우드 사업 '맞손'"
"사내문서 활용의 어려움, 인공지능 지식관리 솔루션으로 극복"
영진전문대 인공지능혁신공유대학사업단 AI교육캠프 개최
"한국인공지능협회-한국금융정보산업협동조합-크라우드웍스, 인공지능 교육 및..."
수원대 인공지능 HRI 오프라인 공개특강 개최
진료·축산·방역에 인공지능 응용 가능성 다양하다
"케이메디허브, '뇌질환 치료제 개발과 인공지능' 주제 리더스포럼 개최"
"베스핀글로벌, 대화형 인공지능 서비스 플랫폼 ‘헬프나우 AI’ 출시"
"[AI·VR·AR, 미래를 연다](9)써니팩토리"
인공지능 반도체 기업 현장 소통 나선 이종호 과기부 장관
"하나은행, 고객중심 AI콜봇서비스 오픈…인공지능기반 원스톱 음성봇 상담"
"인하대, 인공지능 기술개발 사업자 선정"
"‘인공지능’ 명과 암, 활용가치 극대화 가능할까"
"하나은행, 인공지능 기반 콜봇서비스 오픈"
[ICT시사용어]초거대 인공지능(AI)
"이종호, 다음달 인공지능 반도체 산업 성장 대책 발표"
통계청 인공지능 활용대회 대상에 '자연어 스터디팀' 선정
"헷갈리는 품목분류, 인공지능이 알아서 '척척'"
"한국잡월드, 민·관·학 전문가와 함께 인공지능 시대 직업체험 방법 모색"
"LG CNS, 고객사 최적화 인공지능 패키지 'AI 서비스 for X' 공개"
"LG CNS, 인공지능 서비스 패키지 제공...'AI주기율표' 도입"
"인하대, '사람중심 인공지능 핵심원천기술개발사업' 선정... 연구비 50억원 지..."
"자율주행, 인공지능으로 '뿌연 안개도 끄떡없다.' POSTECH 곽수하 교수팀, 새..."
"IBK기업은행, 국내 최초 '설명가능한 인공지능' 본격 도입...신뢰할 수 있는 ..."
"부여고, 전국 고교 최초로 인공지능 융합교육 독립건물 마련"
"KT, 청각 장애 학생 위한 ‘인공지능·메이커 페스티벌’"
"ETRI, 인공지능 국제표준정책 주도"
